numeroExpediente,numeroResolucion,fechaPublicacion,alcanceGaceta,numeroGaceta,producto,tipoCambio,precioReferenciaInternacional,precioColonizado,otrosIngresosProrrateados,asigCruzPesc,asigCruzMinae,subCruzPesc,subCruzMinae,diferencialPrecios,impuestoUnico,canon,margenOperacion,rendTarif,precioPlantelSinImpuesto,precioConImpuesto,margenEstacionesTerrestres,margenEstacionesAereas,fleteEstaciones,margenEnvasador,margenDistribuidos,margenDetallista,rige,precioConsumidorFinalGas,precioFinal,precioFinalSinPuntoFijo
ET-047-2020,RE-0076-IE-2020,2020-07-25,194,182,Búnker Térmico ICE,583.26273,40.21774,147.54357,-0.04978,0.0,0.0,0.0,-9.2704,0.0,24.25,0.16622,32.24927,3.18579,173.82468,198.07468,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0
ET-047-2020,RE-0076-IE-2020,2020-07-25,194,182,IFO 380,583.26273,42.53125,156.03095,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.16622,53.65915,12.71582,222.52214,222.52214,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0
ET-047-2020,RE-0076-IE-2020,2020-07-25,194,182,Asfalto,583.26273,40.64142,149.09789,-0.04978,0.11416,0.0,0.0,-65.83609,-18.90609,51.0,0.16622,95.15802,16.20369,175.94803,226.94803,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,230.69403
ET-047-2020,RE-0076-IE-2020,2020-07-25,194,182,Asfalto AC-10,583.26273,46.96142,172.28357,-0.04978,0.0,0.0,0.0,0.0,0.0,51.0,0.16622,121.45648,16.20369,310.06018,361.06018,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,364.80618
ET-047-2020,RE-0076-IE-2020,2020-07-25,194,182,Diésel pesado o gasoleo,583.26273,39.4136,144.59349,-0.04978,0.11836,13.17844,0.0,0.0,0.0,49.0,0.16622,32.44453,6.06744,196.51871,245.51871,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,249.26471
ET-047-2020,RE-0076-IE-2020,2020-07-25,194,182,Emulsión asfáltica rápida (RR),583.26273,26.02886,95.48997,-0.04978,0.17596,0.0,0.0,-56.33443,0.0,38.5,0.16622,59.58368,13.78254,112.81416,151.31416,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,155.06016
ET-047-2020,RE-0076-IE-2020,2020-07-25,194,182,Emulsión asfáltica lenta (RL),583.26273,26.41692,96.91363,-0.04978,0.0,0.0,0.0,-49.17665,0.0,38.5,0.16622,52.86014,13.78254,114.49611,152.99611,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,156.74211
ET-047-2020,RE-0076-IE-2020,2020-07-25,194,182,LPG (70-30),583.26273,20.19413,74.08455,-0.04978,0.17669,0.0,0.0,-40.56744,-9.45583,51.0,0.16622,51.00826,10.56085,85.92353,136.92353,0.0,0.0,0.0,53.036,55.349,63.646,False,308.95453,242.29644,0.0
ET-047-2020,RE-0076-IE-2020,2020-07-25,194,182,LPG (rico en propano),583.26273,19.96575,73.24673,-0.05,0.0,0.0,0.0,-52.58744,0.0,51.0,0.16622,50.8032,10.56085,82.13956,133.13956,0.0,0.0,0.0,53.036,55.349,63.646,False,305.17056,0.0,0.0
ET-047-2020,RE-0076-IE-2020,2020-07-25,194,182,Av-Gas,583.26273,88.18148,323.50424,-0.04978,0.20898,13.17844,0.0,0.0,-66.06656,251.0,0.16622,225.81207,30.22393,526.97755,777.97755,0.0,16.0133,0.0,0.0,0.0,0.0,False,0.0,794.0,0.0
ET-047-2020,RE-0076-IE-2020,2020-07-25,194,182,Jet fuel A-1,583.26273,43.56114,159.80923,-0.04978,0.12479,0.0,0.0,0.0,5.62622,150.5,0.16622,63.41244,14.0654,243.15452,393.65452,0.0,16.0133,0.0,0.0,0.0,0.0,False,0.0,410.0,0.0
ET-047-2020,RE-0076-IE-2020,2020-07-25,194,182,Nafta Pesada,583.26273,44.37437,162.79264,-0.05,0.0,0.0,0.0,0.0,0.0,36.25,0.16622,27.01922,10.49639,200.42447,236.67447,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,240.42047
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,Gasolina RON 95,579.27545,46.89773,170.87373,-0.04978,0.09275,11.87552,0.0,0.0,-4.43542,262.75,0.16622,36.41072,10.96775,255.47,517.22,52.33691,0.0,9.18828,0.0,0.0,0.0,True,0.0,580.0,520.96367
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,Gasolina RON 91,579.27545,43.87445,159.85832,-0.04978,0.09576,11.87552,0.0,0.0,-1.32228,251.0,0.16622,35.89161,11.17091,242.18,492.18,52.33691,0.0,9.18828,0.0,0.0,0.0,True,0.0,555.0,495.92886
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,Gasolina RON 91 pescadores,579.27545,43.87445,159.85832,0.0,0.0,0.0,-45.37334,0.0,0.0,0.0,0.0,35.89161,0.0,150.3766,150.3766,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,Diésel para uso automotriz de 50 ppm de azufre,579.27545,42.77536,155.85374,-0.04978,0.11136,11.87552,0.0,0.0,-5.87343,148.25,0.16622,36.07978,11.64117,209.80459,358.05459,52.33691,0.0,9.18828,0.0,0.0,0.0,True,0.0,421.0,298.99603
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,Diésel para uso automotriz de 50 ppm de azufre pescadores,579.27545,42.77536,155.85374,0.0,0.0,0.0,5.82845,0.0,0.0,0.0,0.0,36.07978,0.0,197.76198,197.76198,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,Diésel marino,579.27545,49.10036,178.89913,-0.05,0.0,0.0,0.0,0.0,0.0,148.25,0.16622,36.07978,11.64117,226.7363,374.9863,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,Keroseno,579.27545,38.60591,140.66216,-0.04978,0.14492,11.87552,0.0,0.0,0.0,71.75,0.16622,34.38837,10.27155,197.45897,269.20897,52.33691,0.0,9.18828,0.0,0.0,0.0,True,0.0,332.0,212.81975
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,Búnker,579.27545,31.74545,115.66583,-0.04978,0.14214,0.0,0.0,-94.57753,36.87049,24.25,0.16622,62.8675,13.45453,134.53939,158.78939,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,97.18824
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,Búnker Térmico ICE,579.27545,35.31187,128.66021,-0.04978,0.0,0.0,0.0,-12.63399,0.0,24.25,0.16622,32.24927,3.18579,151.57774,175.82774,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,IFO 380,579.27545,32.358,117.89766,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.16622,53.65915,12.71582,184.38885,184.38885,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,Asfalto,579.27545,34.0111,123.92079,-0.04978,0.1201,0.0,0.0,-70.37601,-18.90609,51.0,0.16622,95.15802,16.20369,146.23694,197.23694,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,175.97233
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,Asfalto AC-10,579.27545,40.3311,146.94796,-0.04978,0.0,0.0,0.0,0.0,0.0,51.0,0.16622,121.45648,16.20369,284.72458,335.72458,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,317.88592
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,Diésel pesado o gasoleo,579.27545,34.54455,125.86442,-0.04978,0.10085,11.87552,0.0,0.0,0.0,49.0,0.16622,32.44453,6.06744,176.46921,225.46921,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,170.51678
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,Emulsión asfáltica rápida (RR),579.27545,21.90104,79.79731,-0.04978,0.11905,0.0,0.0,-59.12455,0.0,38.5,0.16622,59.58368,13.78254,94.27448,132.77448,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,116.48377
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,Emulsión asfáltica lenta (RL),579.27545,22.10721,80.54852,-0.04978,0.02974,0.0,0.0,-52.17541,0.0,38.5,0.16622,52.86014,13.78254,95.16197,133.66197,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,121.13261
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,LPG (70-30),579.27545,21.27118,77.5024,-0.04978,0.11365,0.0,0.0,-39.95821,-9.45583,51.0,0.16622,51.00826,10.56085,89.88756,140.88756,0.0,0.0,0.0,53.036,55.349,63.646,True,312.91856,246.26047,0.0
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,LPG (rico en propano),579.27545,20.647,75.22817,-0.05,0.0,0.0,0.0,-52.34688,0.0,51.0,0.16622,50.8032,10.56085,84.36156,135.36156,0.0,0.0,0.0,53.036,55.349,63.646,True,307.39256,0.0,0.0
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,Av-Gas,579.27545,80.62915,293.77553,-0.04978,0.13109,11.87552,0.0,0.0,-66.06656,251.0,0.16622,225.81207,30.22393,495.86803,746.86803,0.0,16.0133,0.0,0.0,0.0,0.0,True,0.0,763.0,0.0
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,Jet fuel A-1,579.27545,38.60591,140.66216,-0.04978,0.03952,0.0,0.0,0.0,5.62622,150.5,0.16622,63.41244,14.0654,223.92218,374.42218,0.0,16.0133,0.0,0.0,0.0,0.0,True,0.0,390.0,0.0
ET-042-2020,RE-0072-IE-2020,2020-07-01,162,158,Nafta Pesada,579.27545,39.39818,143.54884,-0.05,0.0,0.0,0.0,0.0,0.0,36.25,0.16622,27.01922,10.49639,181.18068,217.43068,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,158.3893
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,Gasolina RON 95,569.446,30.21289,108.21394,-0.04978,0.19199,14.91539,0.0,0.0,-19.41671,262.75,0.16622,36.41072,10.96775,151.4,517.22,52.33691,0.0,9.18828,0.0,0.0,0.0,True,0.0,580.0,520.96367
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,Gasolina RON 91,569.446,27.49358,98.47415,-0.04978,0.19567,14.91539,0.0,0.0,-12.50722,251.0,0.16622,35.89161,11.17091,148.26,492.18,52.33691,0.0,9.18828,0.0,0.0,0.0,True,0.0,555.0,495.92886
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,Gasolina RON 91 pescadores,569.446,27.49358,98.47415,0.0,0.0,0.0,-20.78225,0.0,0.0,0.0,0.0,35.89161,0.0,113.58,113.58351,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,Diésel para uso automotriz de 50 ppm de azufre,569.446,28.38282,101.65914,-0.04978,0.22079,14.91539,0.0,0.0,-17.63269,148.25,0.16622,36.07978,11.64117,147.0,295.25003,52.33691,0.0,9.18828,0.0,0.0,0.0,True,0.0,358.0,298.99603
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,Diésel para uso automotriz de 50 ppm de azufre pescadores,569.446,28.38282,101.65914,0.0,0.0,0.0,-28.39426,0.0,0.0,0.0,0.0,36.07978,0.0,109.34,109.34467,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,Diésel marino,569.446,35.69627,127.85385,-0.05,0.0,0.0,0.0,0.0,0.0,148.25,0.16622,36.07978,11.64117,175.69,323.94103,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,Keroseno,569.446,21.59982,77.36438,-0.04978,0.26763,14.91539,0.0,0.0,0.0,71.75,0.16622,34.38837,10.27155,137.32,209.07375,52.33691,0.0,9.18828,0.0,0.0,0.0,True,0.0,272.0,212.81975
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,Búnker,569.446,16.60818,59.48576,-0.04978,0.28566,0.0,0.0,-87.85983,20.84217,24.25,0.16622,62.8675,13.45453,69.19,93.44224,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,97.18824
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,Búnker Térmico ICE,569.446,20.42297,73.14923,-0.04978,0.0,0.0,0.0,-22.52185,0.0,24.25,0.16622,32.24927,3.18579,86.18,110.42889,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,IFO 380,569.446,22.64218,81.09782,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.16622,53.65915,12.71582,147.59,147.58901,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,Asfalto,569.446,28.68092,102.72687,-0.04978,0.26147,0.0,0.0,-82.45216,-10.788,51.0,0.16622,95.15802,16.20369,121.23,172.22633,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,175.97233
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,Asfalto AC-10,569.446,35.00092,125.36331,-0.04978,0.0,0.0,0.0,0.0,0.0,51.0,0.16622,121.45648,16.20369,263.14,314.13992,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,317.88592
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,Diésel pesado o gasoleo,569.446,17.86255,63.97853,-0.04978,0.24845,14.91539,0.0,0.0,0.0,49.0,0.16622,32.44453,6.06744,117.77,166.77078,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,170.51678
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,Emulsión asfáltica rápida (RR),569.446,17.54398,62.83753,-0.04978,0.29047,0.0,0.0,-62.37288,0.0,38.5,0.16622,59.58368,13.78254,74.24,112.73777,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,116.48377
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,Emulsión asfáltica lenta (RL),569.446,18.6426,66.77247,-0.04978,0.18637,0.0,0.0,-54.83135,0.0,38.5,0.16622,52.86014,13.78254,78.89,117.38661,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,121.13261
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,LPG (70-30),569.446,14.57464,52.20218,-0.04978,0.21578,0.0,0.0,-42.04162,-11.51762,51.0,0.16622,51.00826,10.56085,60.54,111.54428,52.33691,0.0,0.0,53.036,55.349,63.646,True,283.57528,216.91719,0.0
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,LPG (rico en propano),569.446,14.70073,52.6538,-0.05,0.0,0.0,0.0,-55.08761,0.0,51.0,0.16622,50.8032,10.56085,59.05,110.04647,0.0,0.0,0.0,53.036,55.349,63.646,True,282.07747,0.0,0.0
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,Av-Gas,569.446,63.74538,228.31775,-0.04978,0.20585,14.91539,0.0,0.0,-114.95082,251.0,0.16622,225.81207,30.22393,384.64,635.64061,0.0,16.0133,0.0,0.0,0.0,0.0,True,0.0,652.0,0.0
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,Jet fuel A-1,569.446,21.59982,77.36438,-0.04978,0.08455,14.91539,0.0,0.0,-19.37601,150.5,0.16622,63.41244,14.0654,150.58,301.08259,0.0,16.0133,0.0,0.0,0.0,0.0,True,0.0,317.0,0.0
ET-037-2020,RE-0063-IE-2020,2020-05-27,123,123,Nafta Pesada,569.446,22.54827,80.76147,-0.05,0.0,0.0,0.0,0.0,0.0,36.25,0.16622,27.01922,10.49639,118.39,154.6433,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,158.3893
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,Gasolina RON 95,577.90778,24.98885,90.83292,-0.04978,0.25902,13.79475,0.0,0.0,-19.41671,262.75,0.16622,36.41072,10.96775,132.96,517.22,52.33691,0.0,9.18828,0.0,0.0,0.0,True,0.0,580.0,520.96367
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,Gasolina RON 91,577.90778,22.16875,80.582,-0.04978,0.25087,13.79475,0.0,0.0,-12.50722,251.0,0.16622,35.89161,11.17091,129.3,492.18,52.33691,0.0,9.18828,0.0,0.0,0.0,True,0.0,555.0,495.92886
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,Gasolina RON 91 pescadores,577.90778,22.16875,80.582,0.0,0.0,0.0,-40.90552,0.0,0.0,0.0,0.0,35.89161,0.0,75.57,75.57,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,Diésel para uso automotriz de 50 ppm de azufre,577.90778,39.82478,144.76059,-0.04978,0.2504,13.79475,0.0,0.0,-17.63269,148.25,0.16622,36.07978,11.64117,189.01,337.26,52.33691,0.0,9.18828,0.0,0.0,0.0,True,0.0,400.0,341.006
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,Diésel para uso automotriz de 50 ppm de azufre pescadores,577.90778,39.82478,144.76059,0.0,0.0,0.0,-31.39942,0.0,0.0,0.0,0.0,36.07978,0.0,149.44,149.44,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,Diésel marino,577.90778,50.19355,182.45039,-0.05,0.0,0.0,0.0,0.0,0.0,148.25,0.16622,36.07978,11.64117,230.29,378.54,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,Keroseno,577.90778,29.42978,106.97541,-0.04978,0.24848,13.79475,0.0,0.0,0.0,71.75,0.16622,34.38837,10.27155,165.8,237.295,52.33691,0.0,9.18828,0.0,0.0,0.0,True,0.0,300.0,241.291
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,Búnker,577.90778,19.02,69.13651,-0.04978,0.24447,0.0,0.0,-86.24389,20.84217,24.25,0.16622,62.8675,13.45453,80.42,104.67,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,108.414
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,Búnker Térmico ICE,577.90778,25.84634,93.94982,-0.04978,0.0,0.0,0.0,-18.81675,0.0,24.25,0.16622,32.24927,3.18579,110.68,134.93,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,IFO 380,577.90778,28.50864,103.62711,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.16622,53.65915,12.71582,170.12,170.12,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,Asfalto,577.90778,35.04079,127.37106,-0.04978,0.28759,0.0,0.0,-78.04026,-10.788,51.0,0.16622,95.15802,16.20369,150.31,201.31,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,205.055
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,Asfalto AC-10,577.90778,41.36079,150.34386,-0.04978,0.0,0.0,0.0,0.0,0.0,51.0,0.16622,121.45648,16.20369,288.12,339.12,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,342.866
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,Diésel pesado o gasoleo,577.90778,26.08731,94.82574,-0.04978,0.27552,13.79475,0.0,0.0,0.0,49.0,0.16622,32.44453,6.06744,147.52,196.52,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,200.27
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,Emulsión asfáltica rápida (RR),577.90778,21.31862,77.49184,-0.04978,0.3227,0.0,0.0,-59.74647,0.0,38.5,0.16622,59.58368,13.78254,91.55,130.05,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,133.797
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,Emulsión asfáltica lenta (RL),577.90778,22.77651,82.79119,-0.04978,0.33665,0.0,0.0,-52.07545,0.0,38.5,0.16622,52.86014,13.78254,97.81,136.31,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,140.058
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,LPG (70-30),577.90778,12.13132,44.09658,-0.04978,0.2483,0.0,0.0,-43.36945,-11.51762,51.0,0.16622,51.00826,10.56085,51.14,102.14,0.0,0.0,0.0,53.036,55.349,63.646,True,274.171,0.0,0.0
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,LPG (rico en propano),577.90778,11.72182,42.60807,-0.05,0.0,0.0,0.0,-56.30726,0.0,51.0,0.16622,50.8032,10.56085,47.78,98.78,0.0,0.0,0.0,53.036,55.349,63.646,True,270.811,0.0,0.0
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,Av-Gas,577.90778,61.33583,222.9519,-0.04978,0.26492,13.79475,0.0,0.0,-114.95082,251.0,0.16622,225.81207,30.22393,378.21,629.21,0.0,16.0133,0.0,0.0,0.0,0.0,True,0.0,645.0,0.0
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,Jet fuel A-1,577.90778,29.42978,106.97541,-0.04978,0.43817,13.79475,0.0,0.0,-19.37601,150.5,0.16622,63.41244,14.0654,179.43,329.93,0.0,16.0133,0.0,0.0,0.0,0.0,True,0.0,346.0,0.0
ET-036-2020,RE-0060-IE-2020,2020-05-07,107,103,Nafta Pesada,577.90778,27.08952,98.46872,-0.05,0.0,0.0,0.0,0.0,0.0,36.25,0.16622,27.01922,10.49639,136.1,172.35,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,176.097
ET-034-2020,RE-0058-IE-2020,2020-04-27,99,93,Gasolina RON 95,577.90778,24.98885,90.83292,-0.04978,0.25902,13.79475,0.0,0.0,-19.41671,261.75,0.16622,36.41072,10.96775,255.47,517.22,52.33691,0.0,9.18828,0.0,0.0,0.0,True,0.0,580.0,520.96367
ET-034-2020,RE-0058-IE-2020,2020-04-27,99,93,Gasolina RON 91,577.90778,22.16875,80.582,-0.04978,0.25087,13.79475,0.0,0.0,-12.50722,250.0,0.16622,35.89161,11.17091,242.18,492.18,52.33691,0.0,9.18828,0.0,0.0,0.0,True,0.0,555.0,495.92886
ET-034-2020,RE-0058-IE-2020,2020-04-27,99,93,Gasolina RON 91 pescadores,577.90778,22.16875,80.582,0.0,0.0,0.0,-40.90552,0.0,0.0,0.0,0.0,35.89161,0.0,75.5681,75.5681,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-034-2020,RE-0058-IE-2020,2020-04-27,99,93,Diésel para uso automotriz de 50 ppm de azufre,577.90778,39.82478,144.76059,-0.04978,0.2504,13.79475,0.0,0.0,-17.63269,147.75,0.16622,36.07978,11.64117,189.01044,336.76044,52.33691,0.0,9.18828,0.0,0.0,0.0,True,0.0,399.0,340.50644
ET-034-2020,RE-0058-IE-2020,2020-04-27,99,93,Diésel para uso automotriz de 50 ppm de azufre pescadores,577.90778,39.82478,144.76059,0.0,0.0,0.0,-31.39942,0.0,0.0,0.0,0.0,36.07978,0.0,149.44095,149.44095,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-034-2020,RE-0058-IE-2020,2020-04-27,99,93,Diésel marino,577.90778,50.19355,182.45039,-0.05,0.0,0.0,0.0,0.0,0.0,147.75,0.16622,36.07978,11.64117,230.28757,378.03757,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-034-2020,RE-0058-IE-2020,2020-04-27,99,93,Keroseno,577.90778,29.42978,106.97541,-0.04978,0.24848,13.79475,0.0,0.0,0.0,71.5,0.16622,34.38837,10.27155,165.79501,237.29501,52.33691,0.0,9.18828,0.0,0.0,0.0,True,0.0,300.0,241.04101
ET-034-2020,RE-0058-IE-2020,2020-04-27,99,93,Búnker,577.90778,19.02,69.13651,-0.04978,0.24447,0.0,0.0,-86.24389,20.84217,24.25,0.16622,62.8675,13.45453,80.41773,104.66773,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,108.41373
ET-034-2020,RE-0058-IE-2020,2020-04-27,99,93,Búnker Térmico ICE,577.90778,25.84634,93.94982,-0.04978,0.0,0.0,0.0,-18.81675,0.0,24.25,0.16622,32.24927,3.18579,110.68458,134.93458,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-034-2020,RE-0058-IE-2020,2020-04-27,99,93,IFO 380,577.90778,28.50864,103.62711,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.16622,53.65915,12.71582,170.1183,170.1183,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-034-2020,RE-0058-IE-2020,2020-04-27,99,93,Asfalto,577.90778,35.04079,127.37106,-0.04978,0.28759,0.0,0.0,-78.04026,-10.788,50.75,0.16622,95.15802,16.20369,150.30854,201.05854,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,204.80454
ET-034-2020,RE-0058-IE-2020,2020-04-27,99,93,Asfalto AC-10,577.90778,41.36079,150.34386,-0.04978,0.0,0.0,0.0,0.0,0.0,50.75,0.16622,121.45648,16.20369,288.12048,338.87048,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,342.61648
ET-034-2020,RE-0058-IE-2020,2020-04-27,99,93,Diésel pesado o gasoleo,577.90778,26.08731,94.82574,-0.04978,0.27552,13.79475,0.0,0.0,0.0,48.75,0.16622,32.44453,6.06744,147.52443,196.27443,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,200.02043
ET-034-2020,RE-0058-IE-2020,2020-04-27,99,93,Emulsión asfáltica rápida (RR),577.90778,21.31862,77.49184,-0.04978,0.3227,0.0,0.0,-59.74647,0.0,38.25,0.16622,59.58368,13.78254,91.55074,129.80074,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,133.54674
ET-034-2020,RE-0058-IE-2020,2020-04-27,99,93,Emulsión asfáltica lenta (RL),577.90778,22.77651,82.79119,-0.04978,0.33665,0.0,0.0,-52.07545,0.0,38.25,0.16622,52.86014,13.78254,97.81151,136.06151,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,139.80751
ET-034-2020,RE-0058-IE-2020,2020-04-27,99,93,LPG (70-30),577.90778,12.13132,44.09658,-0.04978,0.2483,0.0,0.0,-43.36945,-11.51762,50.75,0.16622,51.00826,10.56085,51.14337,101.89337,0.0,0.0,0.0,53.036,55.349,63.646,True,0.0,0.0,0.0
ET-034-2020,RE-0058-IE-2020,2020-04-27,99,93,LPG (rico en propano),577.90778,11.72182,42.60807,-0.05,0.0,0.0,0.0,-56.30726,0.0,50.75,0.16622,50.8032,10.56085,47.78109,98.53109,0.0,0.0,0.0,53.036,55.349,63.646,True,0.0,0.0,0.0
ET-034-2020,RE-0058-IE-2020,2020-04-27,99,93,Av-Gas,577.90778,61.33583,222.9519,-0.04978,0.26492,13.79475,0.0,0.0,-114.95082,250.0,0.16622,225.81207,30.22393,378.21319,628.21319,0.0,16.0133,0.0,0.0,0.0,0.0,True,628.21319,644.0,0.0
